original_url,timestamp,statuscode,mimetype,digest,endpoint,anio,query,parametrized
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130416073002,200,text/html,UXIKPWL4RDY4G6MH34QWIRC443HCMR2G,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130517061523,200,text/html,EJ7RKLOUKIEGJ7BH27PADLGKS45WHUFE,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130628203457,200,text/html,PKT7OGS7T4WSXJOGRWT2YKKTAKG6F6RZ,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130729222518,200,text/html,CJCQLDOYJ5W57EIN5KOOIVR2EGF5JIX5,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130731070007,200,text/html,BIW5WEXNJW2ZDEQZDYIZQBHPJFGVY2GW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20130831225843,200,text/html,DY5KR6LNZIZNPB3JL42ZNT5H5HAZVLCO,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20131117192040,200,text/html,VBTMO7BRUVQLZ5N3I5UJJHITA2A5QHJC,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20131219045016,200,text/html,6OE5V74GT3HXI66ALBRVVSM5YJF4LPD5,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140119081555,200,text/html,EXVYZZE4N3X7M3UM3IE22F5RII3JBWRF,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140221044849,200,text/html,KPAUGN4QNHBV7JAUZNWIGQJUU2FCEFZK,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140324111652,200,text/html,T7YWNKXLHUG5PW4FNF6QAD7CEJNR5V5G,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140424171357,200,text/html,33CALQ4MBZG5THCKKWARMNNSI73WGC2B,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140526001934,200,text/html,EEUC4QBDRJR3YCYCBIR5372S3MQWYTCQ,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140627221631,200,text/html,NIF55MOMWKOEIWZP57575OTKYTFKCGBV,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140730035830,200,text/html,KGAFORMSQWWQOZ5PDPGZLHFBG3FAKDSJ,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20140831095434,200,text/html,JWSSMNASQ2BW2GT3DBW3A24GNBAATX5M,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20160427081908,302,text/html,CDZK3OUSS736IOTREAZW2EGBMZZG3BC7,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20160609114655,302,text/html,CDZK3OUSS736IOTREAZW2EGBMZZG3BC7,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20160711155620,302,text/html,CDZK3OUSS736IOTREAZW2EGBMZZG3BC7,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20161204115032,302,text/html,CDZK3OUSS736IOTREAZW2EGBMZZG3BC7,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20170703235443,200,text/html,H5H7J46XU5EXBSG7N7WCIDUBWQO4MILB,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20170902171649,200,text/html,B6UPLYKCX3LEDUXJFRKKJH2LXDJKSWSF,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180121123739,200,text/html,XE7B2OSM4HV4NZILRPU5MON4OIOARSRJ,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180222002609,200,text/html,QPFO4ZMD7ZJVZQCZZB7GYRO4DAYM22NI,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180324134145,200,text/html,IWDBCJN3UFON46YJVH74VAINLLCVM3UO,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180325211529,200,text/html,M5XE2WA4NRRTMKRRUXLZDYQZRJVCCCUU,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180426163332,200,text/html,XXQZIIAMIVC56NMECMN5HT6ACSMTQEUX,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180527195420,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180628031801,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180729033617,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180829034121,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20180929172548,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20181030214100,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20181201045414,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190101104756,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190201165901,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190305142227,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190405202628,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190506184050,302,text/html,FBKLM7XDC2G3XABRPLKSH5QNQUAUTWPW,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190606212219,302,text/html,YXDB6HXIVY624RF5MKMXHQM76O7XJIVA,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190708050955,302,text/html,YXDB6HXIVY624RF5MKMXHQM76O7XJIVA,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190808120914,302,text/html,YXDB6HXIVY624RF5MKMXHQM76O7XJIVA,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,20190908195349,302,text/html,YXDB6HXIVY624RF5MKMXHQM76O7XJIVA,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20130628030847,200,text/html,FRKAJ7HC74OBI4LSWHBP447QEFL45OFG,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20130725065354,200,text/html,SYAOGXIYDMZWDWHZDBR6RI6VL3Z3IS7Y,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20130826143303,200,text/html,NN5GDYYWHEAILCZQX6DOIRRNKQOKQOEC,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20130926225221,200,text/html,32C5KZAWNSK6M3YWBBYO6FPBEXKU5QQB,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20131028091853,200,text/html,DFPLIMAWUZMW4ABXSBBF2OYL3DPSTN5Z,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20131129005342,200,text/html,CTUKBG3DGN4JJ7MW3H3EKTFBBKEHRL5L,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20131230085558,200,text/html,23K5QDZAFB4RSKGPKDO4NRY5OLPQMLZ2,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140130075242,200,text/html,2SGOFNMIF4TAHRH7RL7CCNL4PAYLMRPS,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140131082104,200,text/html,DWICFP4SBWRU2ZWBTIHF2WYFYWKXO6Z6,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140314114457,404,text/html,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140316033212,404,text/html,AS23RBWCBWELK7XKNWH7RATCJJFMDZI5,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140420040940,200,text/html,4GPD3TU5AEYXYJPQRTLXT46MIN5G5LGU,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/enciclopedia.asp?,20140522024043,200,text/html,UKWJLEU3BSM6BIKNVJBTZGCWCOB5MVLT,enciclopedia.asp,,,no
http://www.bsnpr.com:80/estadisticas/facebook.com/bsnpr,20140408015248,200,text/html,TUET3GT6D52ZAC7MFKO4KZSPBZYD5LFN,other,,,no
http://www.bsnpr.com:80/estadisticas/facebook.com/bsnpr,20140607230505,200,text/html,EQELHB3CUFWAMZKET3GB2ICP4Q5SWKMW,other,,,no
http://www.bsnpr.com:80/estadisticas/facebook.com/bsnpr,20140808045219,200,text/html,2UWYZAOEBF2QTOJNGXZDJM3DM6CRL6TJ,other,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20080617163438,200,text/html,WQVG6EAORM5HB56YLBI5M4ZKWGP7C445,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20080619211425,200,text/html,W4OY6MWOOBVVWVS2KGQ6C4NXPV3FIMBX,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20080913133830,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20081014085305,200,text/html,4OJXDHEI6GAYSM3B4WKF47SPTG3HEAMD,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20081217061027,200,text/html,WSCVRCUWXKZG3Z7QTCK6NWD3ADBOLBYW,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20091202010508,200,text/html,BRPJ7ER2NODEPXAX56WIEMFGVMWRF232,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/finales.asp,20100201044342,200,text/html,XXAKSA4EQUODHC5OJQON6QHKFGENAAP4,finales.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20070417231905,200,text/html,HPDXSLHOS4ACC3ZE4S4HKPAZKVABZAJW,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20070501012032,200,text/html,GZK2BHPPZV2YUCHZKEDEEZTCWSNFEPL2,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20070630153549,200,text/html,R2NARW5D4BFKD7PTR6M6WGZZWEFTLXGS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20070717035845,200,text/html,U6YSV7ZKYNFMCKDHFFGKRQVIWISQUZUU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071004092855,200,text/html,D2YU5LWGIVNZ2QC2YDDGPDMZL4GG7R66,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071005165027,200,text/html,YWWEB5PM5UA6MYT33Z5KV3BQFCESRC4J,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071007073930,200,text/html,YYB2WGLLYIRA72IRSECKDQ3PDRKCQUW7,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071008193510,200,text/html,UIU6GKEBDAGONC52ZGRKCZ3F4FB3DMO5,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071010150218,200,text/html,SX3FM6HWCAVJME62WZ5ACDKJGYMFGC3I,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071109084726,200,text/html,HM6OP4ZKSQ7C2XNASLJ3DSVQS42ZZUSP,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071123011744,200,text/html,6L2ILNZ73IKKSBTZCPX3ETTBLIO7O4AI,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071209142637,200,text/html,F72WY74BIR4FEGHAO3WJ6XKZWOLIWCHO,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20071226041914,200,text/html,3547PJYPEMTYFOWZ5MIGWYXWXVB5AYH7,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080120104324,302,text/html,IAZZ6LEAOVNWHVW2O5PFDRQG2QSFS4HG,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080221063304,302,text/html,3MHV2X5RYU7JZRY65ERE6LNQJRQVRQI7,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080313093224,200,text/html,5C4ECECQWKXNKORX2YEN4WJ72IA6B6RS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080319073820,200,text/html,BVRM57X5NNQAIJ52H2G57WQJQBTCGJJT,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080323140631,200,text/html,G7KIYSUCAQYRXDLWF5O6XOEUEMGBZFCI,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080327035704,200,text/html,655LMYV5TDF2MDRZBM5XQUQC72PKOVTA,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080331181335,200,text/html,4BYKLQHNZJIBUBAXXTRNFWHSUEDFAZ5J,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080404210043,200,text/html,AHMATA3Z4P2DMAOVQWWSOQ4VJM3LFAEG,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20080913181800,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20081014085623,302,text/html,TOVPIOJIZ5VF4FEBR5QVLK33AWUJVPED,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20081217095455,200,text/html,C5BLMBOSC2NFLY2U4X457MHAORADJETB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090429155413,200,text/html,URY72IBM45NVVGBOO5K677N6LABS6SLO,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090505215323,200,text/html,7KJ5ESOIGD4SMYFYATXZMTQM3HWWC6KM,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090511235459,200,text/html,MVFKDZ7IFBMJN2D56M2YEQMPMNQ627CX,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090518073356,200,text/html,JV7Q6NOVKCJGMPJ2G4VUS4OKL47IL64X,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090530235214,200,text/html,7NWLFUMI3UD6NU3N64MCHVUQVC3UVSVR,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090605085449,200,text/html,TEMTY7IIVE2K6UA2WIH7D3GDQNMPTBCB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090609225747,200,text/html,H4BX53THE35N2GYM2R5POL7553HQQG3N,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090615025634,200,text/html,LIOBYYJEEBEN66S5M2TB2X6ORHQE7ALS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090620031900,200,text/html,M3SAUG26GADIST3S5GBUFGPZ7GZJWHXD,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090706074333,200,text/html,EY5GSNPWWDR7BS5LXSWZPNEWH2FZJI4A,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090713231830,302,text/html,O6X2HCIITVGS7CAZM6JBA6MXXJ24HNQ2,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090726131535,200,text/html,RCXC2KHCQSQFDT5IARUT5Z3RUYFBWSBC,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090802230258,200,text/html,DFOIVVMGER7IOE3FVNYYWZ5N5SB3WXTA,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20090815020614,200,text/html,IAJLWV7YHWWBZUXF5LKL7UKGXSE7UGFD,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20091125154603,200,text/html,MLFUABOXR3V4DYQW2KCESHX2ZXTXYTAK,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20091229032159,200,text/html,3L3CWX7X4FZDBZYNERLBV5ZLEP3VCTCA,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20100129055919,302,text/html,N66LUBCLMPG5A44D6VX3IVDX5EJEL776,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20100302061315,200,text/html,JDTAVFXQEZ2QNRVIJWT6IA6A7M543RVS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20100317025033,200,text/html,WS5Q7PEAOIQWOP7O6PMCSU7KFGASXGO6,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20110408013457,200,text/html,XKYVARG6UHPK5JYIXJ3YJ4QNA5SWP4WB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20111208003107,200,text/html,M3UXF7SVKGK4FXFWPCVYKXSX6MOEL7G2,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120207050626,302,text/html,DNK2TSGOUMOFZ77FBHVLQPV6PDP3EIAH,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120311055814,200,text/html,ASYJ5X5K5L2Q4557KNTBWS5R5ZI6H3RU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120323062621,200,text/html,XGUDKJXJZT6ZVH6WWC5RN5E43VOC476O,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120402003319,200,text/html,XXXQPPSSA6LZLWWLGHY5AYORWHZ7T7OC,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120412020605,200,text/html,I2HL7PXWHTIBPJSQLE4ZA7LYZHJZGDME,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120423144817,200,text/html,JL3NNPYNPUADKMDSHC46VQNIID4ZPIZN,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120516164625,302,text/html,NPPPD3QAXQSJVM7ZXQL6IXXD7455RQS6,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120601024809,200,text/html,VANZRI6NXLR4DLVQSW26R35RVIHGRFDJ,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120613172652,200,text/html,RYFRVZT4HFGWI7VSHRRB4HTT7ZAQPHMC,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120621001701,200,text/html,2PCN463WKVFFOOXBTD6QRBUIKBVMDTHM,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120723111737,200,text/html,SYY5VK46XC6DSXY2FLMHKOGDCAUEMATG,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120813074604,200,text/html,R6JLUXZERKTPJXF22EFZM4FH6O3CSXTV,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20120823064626,200,text/html,6SQRSZCPFAJ3YV2IEY4QS5N2XBS43J4D,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20121015060618,200,text/html,2UBLQMR3UKSD6LMFKECKZK3ZCLNIG64X,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130218042004,302,text/html,3GIA2YXV4DTPMMOJFZDWHWGAXVEUII45,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130407101438,200,text/html,OJ65ZIG37PUMBWYELFMKEWP23XKEXCRL,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130419111312,200,text/html,FTNIUWUAE37ALXOADKK7VYJ4LEDKNZBL,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130429052208,200,text/html,ZYV5V4OTNMSYRTEHVWPKCLIBHVSEZHII,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130508011103,200,text/html,2RFF33IGJL5AW63WYRZ37DEN2DSZSD23,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130517060154,200,text/html,PU7MN6Y6A3UBBSSBPHQ3QBBEE65UPOXF,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130528015155,200,text/html,EQEV2AYA6R43SAPM7HUORZ7DZYBS3E5Z,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130620164741,200,text/html,QA4RGIZM7OSKZZNQAZ54JOBNAV5CKC6Q,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130628212314,200,text/html,RXYJHJL357MZ6YZNBKOUV7GWWS6LNUH7,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130708054647,200,text/html,XACXKRZTH7JRNUZFLRSBOZU7OPUOYHGF,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130718173114,200,text/html,3X3HMH2VJI6S6S3W5ET3QIXCKL7RIKQB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130728083234,200,text/html,D7Y3XIEUKU6RAASTLX2HNFOINS76BVJT,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130809000515,200,text/html,ICGIMBDTOX24LSZ32RW7XOGJ5JVORX3H,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130821003718,200,text/html,VBWD7JXWYRG66T2PPZTRCFOSYVXVHZ2G,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130823185932,200,text/html,KCMVUZCAGQJCDGBV5DJPORQGRD24CCQX,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20130911093607,200,text/html,4QFKKXDSJZ7WBQL2GJZV5XW3EFKUL4ZS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20131013155002,200,text/html,R43VDIYPVGGNRHOS67H2TFGB2CZD5LUG,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20131021190211,200,text/html,BSYEUYS2G3JPRDAKAKMDUHWZWDF5AVHB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20131114061919,200,text/html,PKZGO6RTVQXW4JPBR7NSJSX6BMOFVVH5,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20131216184232,200,text/html,AZJOTIMWW7SPJP5LAQ3DQBEFDFZNAUNI,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20131222132755,200,text/html,MTSCOJ7F2ZTYBGGX4BL7P5QUATYZLT3Z,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140117055612,302,text/html,NOKX575EGQU5H2OI5JWXFPFPZP4BQYN5,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140217023641,302,text/html,PHGGB4OMKSD4HYZMQGLLN4VHE742MK4M,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140221053133,302,text/html,PHGGB4OMKSD4HYZMQGLLN4VHE742MK4M,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140320172835,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140421083036,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140524010156,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140624085747,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20140725093650,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20150228021531,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20160408020545,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20160607223620,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20160809034024,302,text/html,OWXW54ASLLZ6EI7DQRMZNAYOJLFSU6KU,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20170703235559,200,text/html,XFVOX6DV2AHMOGD3MBKFEQBOXY3N47X6,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20170902171653,200,text/html,KESNBRIPJN2XNYQW7IH7L3G3WEITLEGQ,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20171102222053,200,text/html,E7JHNWLYQ6PAXMXXBNHOKEBIA3OSKVKQ,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180123115937,200,text/html,Y2IT2ZKR3HWDQECP6Y7WKNFIXOKM7LNE,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180325040507,200,text/html,4DP26HIZTSIVBWKCBXSHQKFNS6U3DN7G,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180525025926,302,text/html,XTU2GJBI7ATL347MEDFJG3TVB4PELHTB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180526090358,302,text/html,XTU2GJBI7ATL347MEDFJG3TVB4PELHTB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180726093929,302,text/html,XTU2GJBI7ATL347MEDFJG3TVB4PELHTB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20180925183208,302,text/html,XTU2GJBI7ATL347MEDFJG3TVB4PELHTB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20181127095951,302,text/html,XTU2GJBI7ATL347MEDFJG3TVB4PELHTB,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20190825000622,302,text/html,PYA4ZEACVA7YGH63OZ553MATUMHIAHKS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20191116041635,302,text/html,PYA4ZEACVA7YGH63OZ553MATUMHIAHKS,index.asp,,,no
http://www.bsnpr.com:80/estadisticas/index.asp,20200117001510,302,text/html,PYA4ZEACVA7YGH63OZ553MATUMHIAHKS,index.asp,,,no
